Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
19.685,1.39623352,-6.26762178,87.96567548,0.5859448,0.96686067,-1.67060594,8.82750032,3.08650316,-9.22499016,-16.04232319,18.39694697,2.5932553,0,28.23993141,-5.81119584,-9.92938287,-63.4577518,4.78399512,-11.63755747,0,0,0,0
19.69,1.44222106,-6.18782031,87.93739455,0.58617283,0.9672703,-1.6785097,7.87464113,3.14668464,-9.53330015,-15.34776718,18.36109024,2.95164624,0,28.92968529,-5.74015248,-9.88493867,-62.64740956,5.51081714,-11.37193041,0,0,0,0
19.695,1.5013537,-6.1245459,87.91864924,0.58640013,0.96757337,-1.68641131,6.94085467,3.22348455,-9.85031997,-14.65546703,18.31251675,3.30726618,0,29.61088606,-5.6647682,-9.80301335,-61.74599375,6.14287227,-11.1304631,0,0,0,0
19.7,1.58017683,-6.07923532,87.91470995,0.5866402,0.96776531,-1.6942996,6.02401463,3.33186172,-10.13662508,-13.95718543,18.24579894,3.60455996,0,30.28775975,-5.59368771,-9.67989483,-60.75878534,6.67327827,-10.91257292,0,0,0,0
19.705,1.64858676,-6.00457085,87.88726975,0.58689077,0.9679007,-1.7022233,5.08885863,3.42667204,-10.40726182,-13.28738433,18.1806089,3.9284684,0,30.88452279,-5.52007198,-9.58280261,-59.67329138,7.17326109,-10.66994114,0,0,0,0
19.71,1.68742405,-5.91942832,87.83295672,0.58710072,0.96795626,-1.71014448,4.19099783,3.45646922,-10.82518246,-12.71273082,18.1579622,4.52442626,0,31.42263687,-5.41352206,-9.50703237,-58.48449209,7.61612574,-10.44439801,0,0,0,0
19.715,1.76543296,-5.84006289,87.79011788,0.58737169,0.96790569,-1.71806498,3.26838069,3.57025208,-11.015488,-12.07568306,18.07922888,4.77005492,0,31.94359917,-5.34506302,-9.39390725,-57.23063452,7.99656215,-10.2021131,0,0,0,0
19.72,1.85200969,-5.7580221,87.75469988,0.58764881,0.96775564,-1.72598863,2.35164263,3.69227816,-11.20363779,-11.45880486,18.00884829,5.02998098,0,32.43233447,-5.27628265,-9.25340082,-55.90313208,8.29830135,-9.96191314,0,0,0,0
19.725,1.92713956,-5.66259443,87.70190397,0.58792505,0.96752508,-1.73392397,1.43796779,3.79708757,-11.37499889,-10.87703924,17.94441962,5.30218264,0,32.86405636,-5.20037854,-9.12479253,-54.49382659,8.56130088,-9.69958669,0,0,0,0
19.73,2.00133094,-5.5565662,87.64038584,0.58820555,0.96720643,-1.74186543,0.52869374,3.89666169,-11.53006834,-10.32826901,17.88989003,5.58073458,0,33.24834653,-5.12425877,-8.9900814,-53.01325563,8.77925724,-9.41244974,0,0,0,0
19.735,2.0754001,-5.44115827,87.5712498,0.5884905,0.96679787,-1.74982429,-0.37708383,3.99254608,-11.6638997,-9.80992951,17.8446142,5.85776359,0,33.58635856,-5.04918652,-8.84750321,-51.46734939,8.95500659,-9.09113209,0,0,0,0
19.74,2.14318788,-5.31290373,87.48774341,0.5887802,0.96630685,-1.75779978,-1.28068783,4.07504511,-11.78227686,-9.32588652,17.81326094,6.14231817,0,33.87261022,-4.97636995,-8.71289858,-49.85845157,9.09807525,-8.72164974,0,0,0,0
19.745,2.23299098,-5.18079461,87.42140388,0.58907795,0.96570996,-1.76579366,-2.18965322,4.18459965,-11.87525676,-8.8463737,17.78352903,6.38547189,0,34.13377965,-4.9165865,-8.53340921,-48.21028465,9.18274867,-8.31753619,0,0,0,0
19.75,2.31495968,-5.02636756,87.33518167,0.58937618,0.96504769,-1.77381534,-3.10572456,4.27718593,-11.92841689,-8.40502551,17.76729254,6.62325548,0,34.33125467,-4.8596359,-8.36230528,-46.50857773,9.24516347,-7.84334206,0,0,0,0
19.755,2.40206494,-4.86014727,87.24234343,0.58968751,0.96430148,-1.78186501,-4.02519173,4.37053363,-11.95792116,-7.9882158,17.76002077,6.84620218,0,34.48600744,-4.81363051,-8.17831663,-44.77065763,9.27356286,-7.31422122,0,0,0,0
19.76,2.49346622,-4.67632808,87.14744875,0.58999693,0.96348102,-1.78995156,-4.95632467,4.46282344,-11.96012165,-7.59382006,17.7604528,7.05634415,0,34.59283009,-4.77686735,-7.98413123,-43.00347881,9.26837669,-6.72902055,0,0,0,0
19.765,2.58896532,-4.47504687,87.0423209,0.59030971,0.96258973,-1.79807487,-5.89789216,4.55162464,-11.93344824,-7.22354218,17.76828352,7.25252361,0,34.652073,-4.75215609,-7.77884816,-41.21532681,9.23155808,-6.09301284,0,0,0,0
19.77,2.68891168,-4.25806105,86.93213965,0.5906268,0.96162665,-1.80623819,-6.84984284,4.63806166,-11.87787104,-6.874929,17.78272774,7.43415893,0,34.66893958,-4.73998122,-7.56339792,-39.41616092,9.1623049,-5.41994421,0,0,0,0
19.775,2.79333391,-4.02204314,86.81550683,0.59094278,0.96060207,-1.81444484,-7.81534207,4.72034222,-11.79265849,-6.54894895,17.80095318,7.60084829,0,34.64062662,-4.74083838,-7.33910233,-37.61420901,9.06187438,-4.72226259,0,0,0,0
19.78,2.90069371,-3.77109186,86.69229021,0.59125944,0.95951462,-1.82269651,-8.7906034,4.79656474,-11.67769941,-6.24464912,17.82290259,7.7531141,0,34.57392926,-4.7540181,-7.10664761,-35.81967479,8.93219786,-4.01819268,0,0,0,0
19.785,3.0099506,-3.50612242,86.56157928,0.5915751,0.95836884,-1.83099118,-9.77255487,4.86380425,-11.5366935,-5.96542816,17.84702971,7.89602006,0,34.47241957,-4.77886972,-6.8665464,-34.04273464,8.77638955,-3.32696359,0,0,0,0
19.79,3.1319696,-3.24351157,86.42122645,0.59192634,0.95715092,-1.83932858,-10.77077982,4.95257282,-11.1944803,-5.65887823,17.82507646,7.77397655,0,34.36061622,-4.84653993,-6.66322459,-32.30633685,8.62435352,-2.56294379,0,0,0,0
19.795,3.23651754,-2.94838312,86.27523575,0.59221109,0.95592487,-1.84770272,-11.74831433,4.98192292,-11.06255446,-5.46534235,17.84914416,7.95846228,0,34.1860329,-4.87306771,-6.38364869,-30.57734142,8.40435508,-2.03614718,0,0,0,0
19.8,3.34460615,-2.65293932,86.12464467,0.59251113,0.95461531,-1.85614134,-12.73535069,5.0082477,-10.86680507,-5.26727279,17.90194384,8.13668851,0,34.00961528,-4.92940989,-6.14225886,-28.92378541,8.21984556,-1.46885271,0,0,0,0
19.805,3.44612177,-2.35788595,85.95980007,0.59280264,0.95328167,-1.86461563,-13.68910137,5.00827555,-10.67075348,-5.13538239,17.91838264,8.30354918,0,33.81301169,-4.99278495,-5.91498857,-27.31234708,8.03757166,-0.97752086,0,0,0,0
19.81,3.54721614,-2.06038039,85.79308284,0.59308375,0.95190177,-1.87313744,-14.63775671,4.9959382,-10.44838528,-5.02569417,17.94620019,8.47039586,0,33.61175921,-5.0676805,-5.70571405,-25.78144493,7.86339965,-0.54440019,0,0,0,0
19.815,3.63807027,-1.77698581,85.61393313,0.59335441,0.95048512,-1.88169469,-15.54596804,4.95555521,-10.21295536,-4.96622862,17.95983007,8.65002232,0,33.41643115,-5.14697593,-5.52396369,-24.3246794,7.70106932,-0.18855587,0,0,0,0
19.82,3.73845789,-1.47512923,85.44194916,0.59361655,0.94905113,-1.8902902,-16.45311498,4.9137458,-9.9682201,-4.95428743,17.98890423,8.81488681,0,33.20703389,-5.24074012,-5.35611752,-22.97221498,7.57323384,0.11237901,0,0,0,0
19.825,3.80870343,-1.21269854,85.24550719,0.59385172,0.94758226,-1.89893578,-17.28860936,4.81803196,-9.71151714,-4.99460892,17.99232995,9.01511351,0,33.02305273,-5.32384308,-5.25000894,-21.69758021,7.46805923,0.33136763,0,0,0,0
19.83,3.87955182,-0.95671321,85.0507262,0.59406929,0.94609898,-1.90761143,-18.08668879,4.70918107,-9.46276757,-5.09398264,17.99190135,9.23112867,0,32.84905591,-5.41382914,-5.17682897,-20.53351369,7.3864344,0.49398071,0,0,0,0
19.835,3.94794679,-0.70043402,84.86281817,0.59426303,0.94461781,-1.91632108,-18.85238275,4.58520512,-9.23569178,-5.25527999,17.98268549,9.46351254,0,32.67737396,-5.50285279,-5.13894608,-19.48332566,7.32318449,0.60672511,0,0,0,0
19.84,3.99724467,-0.47786173,84.66387281,0.5944238,0.94312041,-1.92507725,-19.54871831,4.42367596,-9.01323911,-5.47473009,17.95309589,9.7388834,0,32.53554761,-5.5828805,-5.16001431,-18.54347258,7.28266487,0.66884191,0,0,0,0
19.845,4.03440631,-0.27507934,84.45983157,0.59456862,0.94162662,-1.93386663,-20.18463224,4.23424761,-8.81136896,-5.76320764,17.9061868,10.0533815,0,32.41263884,-5.65789465,-5.23704875,-17.72254469,7.25155482,0.69177398,0,0,0,0
19.85,4.05818125,-0.09736904,84.25199591,0.59467006,0.94013904,-1.94270224,-20.75709278,4.01137717,-8.67334153,-6.11267465,17.82540515,10.4890683,0,32.31400886,-5.72184447,-5.36036357,-17.0261282,7.23526852,0.67655677,0,0,0,0
19.855,4.05871792,0.02154176,84.03096576,0.59475823,0.93862851,-1.95154199,-21.21151324,3.75936931,-8.42866787,-6.55687989,17.75055597,10.76272052,0,32.27550884,-5.77566988,-5.54381739,-16.4539206,7.1903196,0.63526936,0,0,0,0
19.86,4.05165979,0.1503382,83.82214621,0.59479232,0.93716791,-1.96046244,-21.61783763,3.46030898,-8.52686083,-7.10532536,17.62549019,11.51553458,0,32.22152832,-5.81107401,-5.75613294,-16.00808033,7.16956644,0.5413102,0,0,0,0
19.865,4.03831203,0.23154911,83.61361234,0.59484362,0.93571447,-1.96938636,-21.98605801,3.1894903,-8.23015773,-7.61909127,17.45107921,11.72103756,0,32.21613959,-5.84534655,-5.98106466,-15.68690953,7.08428789,0.43201784,0,0,0,0
19.87,4.02836314,0.26873694,83.41031696,0.59489144,0.93427416,-1.97835971,-22.28960979,2.92416353,-7.90997009,-8.15531592,17.17247116,11.91902257,0,32.26409287,-5.88417632,-6.21638267,-15.51631447,6.99565226,0.28440137,0,0,0,0
19.875,3.94368896,0.35128818,83.21809236,0.59485412,0.93293013,-1.98742082,-22.57216307,2.56001305,-7.7270722,-8.81003441,16.91840599,12.20923919,0,32.2391789,-5.82747661,-6.44367331,-15.4328502,6.8721892,0.04474234,0,0,0,0
19.88,3.89192816,0.35706887,83.02962178,0.59484629,0.93158171,-1.9964825,-22.75953717,2.24485948,-7.43863433,-9.476507,16.54856213,12.41374889,0,32.31923411,-5.815329,-6.67403217,-15.5242142,6.69261271,-0.21382763,0,0,0,0
19.885,3.78284879,0.33088549,82.85966043,0.59474166,0.93025873,-2.00561942,-22.84688716,1.86286728,-7.25307523,-10.25053726,16.13617703,12.70125521,0,32.40862302,-5.71352997,-6.7633517,-15.69350856,6.48131741,-0.67944625,0,0,0,0
19.89,3.67668023,0.31382259,82.70132971,0.59464836,0.92902842,-2.01479144,-22.93539593,1.49815475,-6.97366461,-11.02714084,15.65057916,12.86571695,0,32.51032157,-5.62271545,-6.90969478,-16.02739543,6.19086277,-1.10216938,0,0,0,0
19.895,3.55314863,0.25580384,82.58396897,0.59447657,0.92782518,-2.02402708,-22.94839289,1.13131942,-6.74159642,-11.84817388,15.04780736,13.04191632,0,32.65304606,-5.47048662,-6.85965477,-16.46414239,5.84312936,-1.77500873,0,0,0,0
19.9,3.3959932,0.20032883,82.47649772,0.59428477,0.92670333,-2.03331353,-22.92103244,0.7405913,-6.46198912,-12.73269214,14.4064077,13.11079613,0,32.80101796,-5.28724731,-6.84218867,-17.02588622,5.44767278,-2.41714745,0,0,0,0
19.905,3.21868976,0.13403147,82.39291784,0.59404124,0.92565436,-2.04264688,-22.84454567,0.34357017,-6.17445219,-13.66804313,13.68510777,13.12146925,0,32.96863363,-5.06502982,-6.75758697,-17.70017496,5.00118279,-3.13674725,0,0,0,0
19.91,3.00884445,0.05930446,82.32007921,0.59375626,0.92466961,-2.05202181,-22.70339349,-0.07762557,-5.87254251,-14.68660343,12.92477229,13.07081732,0,33.15862287,-4.80891024,-6.6829316,-18.49152994,4.54143678,-3.83795626,0,0,0,0
19.915,2.80276685,-1.658e-05,82.30127553,0.5934177,0.92380041,-2.06144935,-22.5616254,-0.47119324,-5.61906068,-15.71852358,12.02210104,13.01416964,0,33.33798205,-4.50656921,-6.4523003,-19.36422354,4.01136653,-4.70432334,0,0,0,0
19.92,2.56597582,-0.06210191,82.28919808,0.59304151,0.92300328,-2.07090458,-22.35174897,-0.89044012,-5.36805434,-16.84669522,11.08563715,12.91687048,0,33.53246793,-4.17466717,-6.25255985,-20.33228209,3.50919691,-5.50899954,0,0,0,0
19.925,2.3128137,-0.11335736,82.29815922,0.59262089,0.92230524,-2.08038713,-22.10186048,-1.31569685,-5.13699657,-18.04433382,10.08019882,12.78787354,0,33.72156534,-3.80978939,-6.02894232,-21.37075376,3.03674168,-6.30228639,0,0,0,0
19.93,2.04556365,-0.15565258,82.3221682,0.59216204,0.92170557,-2.08988318,-21.80189858,-1.74767272,-4.92573462,-19.3227407,9.01077661,12.62969374,0,33.90208989,-3.41794365,-5.79384528,-22.46154517,2.61640491,-7.06147674,0,0,0,0
19.935,1.76570241,-0.19565622,82.35371007,0.59167279,0.92119122,-2.09937901,-21.4402535,-2.18604453,-4.72598241,-20.68719643,7.89764194,12.437212,0,34.07998582,-3.00872064,-5.57288525,-23.59437935,2.274932,-7.75728538,0,0,0,0
19.94,1.4750437,-0.21516884,82.40039294,0.59114658,0.92079916,-2.10887809,-21.04054831,-2.63035067,-4.56006124,-22.12528518,6.70907149,12.21683516,0,34.22115001,-2.57178685,-5.34158909,-24.73301253,2.01428628,-8.40564508,0,0,0,0
19.945,1.17675295,-0.22150748,82.4549088,0.59058269,0.92052104,-2.11835792,-20.58350535,-3.08223978,-4.42610262,-23.65448425,5.46495911,11.97251524,0,34.32151071,-2.11214344,-5.09690472,-25.84864987,1.84450921,-8.99917211,0,0,0,0
19.95,0.86727984,-0.22291812,82.51180979,0.58999767,0.92033839,-2.12781119,-20.06102515,-3.54402664,-4.31292981,-25.26875502,4.18435149,11.684621,0,34.39460266,-1.64065321,-4.89206165,-26.94569383,1.78249464,-9.50872052,0,0,0,0
19.955,0.54836026,-0.22439053,82.56625825,0.5893931,0.92025334,-2.13722955,-19.46745814,-4.0151681,-4.21435443,-26.9638847,2.87192774,11.34417746,0,34.43311352,-1.15950604,-4.71769684,-27.99572397,1.82568392,-9.9324837,0,0,0,0
19.96,0.22158506,-0.2263949,82.61953945,0.58876831,0.92026577,-2.14660402,-18.80286413,-4.49471706,-4.13250323,-28.73412153,1.5356438,10.94488746,0,34.43205994,-0.67055355,-4.5766306,-28.98438934,1.97236352,-10.27932054,0,0,0,0
19.965,-0.11203706,-0.23729186,82.66613688,0.58813269,0.92036504,-2.1559259,-18.0603142,-4.98034319,-4.05462058,-30.57093593,0.19773462,10.47774517,0,34.3985004,-0.17975962,-4.47357523,-29.9056838,2.22454329,-10.55131911,0,0,0,0
19.97,-0.45190647,-0.25364355,82.7081295,0.58748839,0.92055524,-2.16520079,-17.25085153,-5.4715557,-3.98568812,-32.45760202,-1.13365964,9.9314229,0,34.32769933,0.30940932,-4.4200003,-30.75514128,2.56422412,-10.75292894,0,0,0,0
19.975,-0.78951978,-0.29336655,82.74036884,0.58684371,0.92082731,-2.17439688,-16.35200407,-5.95417855,-3.89864871,-34.39191021,-2.43259109,9.3098826,0,34.22922364,0.7908749,-4.38354215,-31.51244789,2.99769287,-10.89228676,0,0,0,0
19.98,-1.12412687,-0.35420772,82.76403235,0.58621038,0.92118245,-2.18352291,-15.37400841,-6.42449576,-3.79557131,-36.35715162,-3.68048832,8.59768931,0,34.1025806,1.25775123,-4.38464946,-32.17981382,3.50084609,-10.9678844,0,0,0,0
19.985,-1.45342225,-0.42657411,82.78108015,0.58558698,0.92162875,-2.19258289,-14.33691791,-6.87921867,-3.67612927,-38.33283785,-4.84710536,7.80289858,0,33.94131557,1.70864207,-4.42256759,-32.7642722,4.06688056,-10.98620048,0,0,0,0
19.99,-1.77006266,-0.52370034,82.790314,0.58497362,0.92216259,-2.20156112,-13.22723663,-7.3061658,-3.5306069,-40.31244639,-5.91419979,6.92685952,0,33.7544202,2.13778672,-4.47636147,-33.25421081,4.68306925,-10.9460584,0,0,0,0
19.995,-2.08330767,-0.62433543,82.79273748,0.58437832,0.92277928,-2.21046918,-12.07364548,-7.71866361,-3.3738863,-42.28678564,-6.84019526,5.98567075,0,33.53434742,2.54965,-4.57764712,-33.67504893,5.32500108,-10.87750002,0,0,0,0
20,-2.37082165,-0.75279047,82.79464414,0.58381478,0.92349341,-2.21929308,-10.8558506,-8.08137914,-3.19625948,-44.24061361,-7.61795816,4.98808489,0,33.28670358,2.93047567,-4.67235943,-33.99264146,5.99792162,-10.75703718,0,0,0,0
20.005,-2.65138859,-0.88110612,82.79457831,0.58326189,0.92429826,-2.22805067,-9.60776328,-8.42194909,-3.00866779,-46.16709582,-8.2164505,3.95748361,0,32.99981802,3.29828834,-4.79235677,-34.23647284,6.68321883,-10.61984827,0,0,0,0
20.01,-2.91072377,-1.02571139,82.79553941,0.58273527,0.92519753,-2.23672631,-8.31566654,-8.71747347,-2.80484428,-48.05702139,-8.62577996,2.90187532,0,32.68637385,3.64075284,-4.90612628,-34.39770576,7.3611774,-10.44869619,0,0,0,0
20.015,-3.14673537,-1.18502687,82.82737746,0.5822218,0.92617211,-2.24533521,-6.99627247,-8.96232895,-2.62929578,-49.89761636,-8.82730288,1.8208778,0,32.35378985,3.9655038,-5.00643524,-34.49382508,8.03244073,-10.22942537,0,0,0,0
20.02,-3.36810387,-1.33398376,82.8421121,0.58173558,0.92726994,-2.25387789,-5.66231411,-9.17878071,-2.4263756,-51.68796582,-8.82726859,0.76951589,0,31.96414045,4.27015828,-5.11529395,-34.50421836,8.68492937,-10.03299767,0,0,0,0
20.025,-3.55978592,-1.49253715,82.8767688,0.58127059,0.92845935,-2.26235374,-4.31072143,-9.34054516,-2.23900237,-53.4132246,-8.62805238,-0.26893124,0,31.54793257,4.54993061,-5.20033176,-34.44627078,9.31276099,-9.81207744,0,0,0,0
20.03,-3.72774403,-1.65099019,82.93280497,0.58082228,0.92974743,-2.27077749,-2.95535918,-9.45549219,-2.06988729,-55.06589844,-8.23721194,-1.27779407,0,31.09491219,4.81409475,-5.26208389,-34.32091243,9.91043391,-9.57834895,0,0,0,0
20.035,-3.86663818,-1.80910285,83.01364498,0.58038915,0.93113904,-2.27915371,-1.60284568,-9.51918184,-1.92430096,-56.63541122,-7.66796818,-2.24408998,0,30.60510802,5.05897399,-5.29065147,-34.12984537,10.46670571,-9.33167222,0,0,0,0
20.04,-3.98609181,-1.95366795,83.09956488,0.57997014,0.93262916,-2.28748688,-0.25808913,-9.55497491,-1.79313894,-58.12508531,-6.97554814,-3.14356078,0,30.06857423,5.29071845,-5.29952772,-33.87872809,10.99556259,-9.11436997,0,0,0,0
20.045,-4.07395594,-2.09900385,83.21555418,0.57955512,0.93420898,-2.29578897,1.07634824,-9.54232176,-1.69824906,-59.51759031,-6.14706432,-3.98542065,0,29.50002409,5.5023264,-5.27105773,-33.57020926,11.47984615,-8.89248741,0,0,0,0
20.05,-4.13155171,-2.24405112,83.35165316,0.57915627,0.93587347,-2.3040622,2.40140809,-9.48705545,-1.63322127,-60.81008963,-5.22488597,-4.75388302,0,28.89975639,5.69141115,-5.20728039,-33.20687638,11.9259256,-8.67864505,0,0,0,0
20.055,-4.15869946,-2.38517283,83.51059338,0.57876204,0.93761445,-2.31230919,3.7097928,-9.39156837,-1.60075767,-61.99864261,-4.22732087,-5.44525494,0,28.26872872,5.85961134,-5.10416321,-32.79715901,12.32696665,-8.47221133,0,0,0,0
20.06,-4.16195888,-2.51805637,83.6850655,0.57837109,0.9394283,-2.32054312,4.99706172,-9.26927178,-1.59898422,-63.08032406,-3.18269312,-6.05339938,0,27.60130141,6.01095561,-4.96963354,-32.3384974,12.6885396,-8.2860009,0,0,0,0
20.065,-4.15407067,-2.63023463,83.87196962,0.57797619,0.94132062,-2.32877613,6.24901536,-9.13850332,-1.62517566,-64.0528499,-2.11024701,-6.58208956,0,26.88306582,6.1582656,-4.81198225,-31.82505459,12.99837383,-8.11795576,0,0,0,0
20.07,-4.10358309,-2.76525027,84.07445012,0.57759656,0.94323063,-2.33697564,7.50869067,-8.9565996,-1.6810304,-64.91351746,-1.02489006,-7.02034691,0,26.1712741,6.26411479,-4.61378543,-31.2836788,13.28944532,-7.97077203,0,0,0,0
20.075,-4.03481106,-2.88851948,84.28767435,0.5772162,0.94518614,-2.3451745,8.73790204,-8.75919436,-1.76298784,-65.6614495,0.05676837,-7.38256053,0,25.4257909,6.3542168,-4.39288509,-30.70334361,13.54115364,-7.84224519,0,0,0,0
20.08,-3.94761105,-3.00714956,84.50894847,0.57684313,0.94716884,-2.35336804,9.94355132,-8.5454948,-1.86826142,-66.29628009,1.12427334,-7.66736903,0,24.65589188,6.42608444,-4.15109637,-30.08606303,13.75921981,-7.73473284,0,0,0,0
20.085,-3.84321943,-3.12266743,84.73591044,0.57647315,0.94916662,-2.36155724,11.1261999,-8.31790974,-1.993869,-66.81829364,2.16931351,-7.87884427,0,23.86543093,6.4796127,-3.89129408,-29.43501236,13.94262184,-7.6550474,0,0,0,0
20.09,-3.71162799,-3.20106124,84.97133697,0.57614056,0.95121591,-2.36977394,12.23522603,-8.0584832,-2.137915,-67.21335121,3.18402468,-8.09109151,0,23.0204093,6.49426647,-3.65447213,-28.76152427,14.11394731,-7.54107164,0,0,0,0
20.095,-3.60250702,-3.32870105,85.19345144,0.57575226,0.95319021,-2.37794238,13.40204965,-7.84186442,-2.28592837,-67.52540961,4.16228821,-8.11887557,0,22.20614906,6.54993314,-3.32807169,-28.02601918,14.18937611,-7.62139568,0,0,0,0
20.1,-3.46061393,-3.42814129,85.43647197,0.57540079,0.95516941,-2.38614725,14.49674842,-7.5921602,-2.46840596,-67.71300142,5.10057246,-8.15417173,0,21.35896699,6.55022192,-3.05815032,-27.29373935,14.29738502,-7.57306865,0,0,0,0
20.105,-3.3251491,-3.51081201,85.66548017,0.57506081,0.95714911,-2.39435785,15.55443484,-7.35100085,-2.64253352,-67.79314915,5.99459472,-8.16111763,0,20.47513561,6.55458058,-2.78253886,-26.51678434,14.33932163,-7.60897672,0,0,0,0
20.11,-3.17333991,-3.5961638,85.90837376,0.57473956,0.9590703,-2.40258384,16.58366687,-7.09894675,-2.84413681,-67.76622274,6.83697633,-8.13047455,0,19.59215315,6.53057058,-2.52189809,-25.73724392,14.40926161,-7.59101216,0,0,0,0
20.115,-3.02898568,-3.66555468,86.14365388,0.57442712,0.96096385,-2.41082237,17.57240161,-6.85913155,-3.04322539,-67.63648492,7.63346903,-8.08359563,0,18.68012475,6.50652088,-2.27952444,-24.92667539,14.43195336,-7.60915628,0,0,0,0
20.12,-2.87323626,-3.75518514,86.37268632,0.57417422,0.96278367,-2.41905025,18.55510557,-6.59052948,-3.23372052,-67.40033804,8.37180088,-8.11705375,0,17.79804337,6.43700349,-2.14212187,-24.12272298,14.42317052,-7.5344949,0,0,0,0
20.125,-2.75127634,-3.77459563,86.61205932,0.57384092,0.9646019,-2.4273557,19.43422397,-6.40653061,-3.45922932,-67.0746031,9.05954531,-7.97114011,0,16.80257848,6.43975892,-1.87517299,-23.2457646,14.4049932,-7.6444984,0,0,0,0
20.13,-2.64033325,-3.82898951,86.83203532,0.57356275,0.96630616,-2.43563801,20.33157398,-6.20891774,-3.64998863,-66.65710754,9.69050772,-7.95053186,0,15.85052943,6.42788078,-1.69023187,-22.36503819,14.32125277,-7.75358428,0,0,0,0
20.135,-2.4999384,-3.87773714,87.0796862,0.57331781,0.96794056,-2.44393893,21.17766433,-5.9925975,-3.88734725,-66.13182575,10.26294557,-7.9233518,0,14.90532805,6.36274374,-1.57532173,-21.51120414,14.28834918,-7.69648951,0,0,0,0
20.14,-2.41068405,-3.90952007,87.30321703,0.57305497,0.96948164,-2.45225544,21.99319857,-5.83300547,-4.0888717,-65.53615452,10.80375378,-7.90580232,0,13.92896898,6.35341778,-1.46983246,-20.61899388,14.19357067,-7.75022235,0,0,0,0
20.145,-2.29398701,-3.94545181,87.55496153,0.57281717,0.97095053,-2.46058921,22.76641063,-5.65417175,-4.33231947,-64.83215752,11.25427734,-7.92386061,0,12.96800609,6.29744574,-1.41999466,-19.74839443,14.11982552,-7.67669692,0,0,0,0
20.15,-2.22479742,-3.973108,87.78889729,0.57256344,0.97230152,-2.4689233,23.5170914,-5.53371415,-4.55348208,-64.06458687,11.68350516,-7.93006429,0,11.99044134,6.29500645,-1.36833148,-18.8506533,13.9919937,-7.70699106,0,0,0,0
